task,n,kappa,h,method,region,joint_pass,observable_pass,state_pass,candidate_checkpoint_exists,all_saved_growth_or_probe_exists,random_restart_runs,random_restart_pass,warm_continuations,warm_pass,oracle_runs,oracle_pass,actual_stop,cnots,delta_e,fidelity,tags,source
confirmation,8,0.683,1.875,C1,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,1.2842252463673987e-05,0.9999933167166641,selected_pass,results/stage6_v1/domain_wall_candidates/cache/69f05e1f286c1d7e55e51eb10fd8baac88a4142565a311ad1b1b6a849cadfd28.npz
confirmation,8,0.683,1.875,H6,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,1.4457296447556445e-05,0.9999921804499046,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b716d1535650c12e14ea066182670c2f4c878f6f5db7bac37436789cbc1a195a.npz
confirmation,8,0.683,1.875,B3,interior,True,True,True,True,,0,0,0,0,0,0,budget,95,0.00011150250398861417,0.9999362256860013,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/969a7fa2ae0c48d1b57be229b5ea38878b444dbdedaaebbeafe3937532b22fce.npz
confirmation,8,0.763,0.235,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,2.3224431163093584e-05,0.9998876823702506,selected_pass,results/stage6_v1/domain_wall_candidates/cache/763639568da3aff76d39a81ea37a67db297e79e494bc4dfd251eedb7347dbef9.npz
confirmation,8,0.763,0.235,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,2.228183154795449e-05,0.9998937515074979,selected_pass,results/stage6_v1/domain_wall_candidates/cache/87efb46110c2a3e3705c432f457095acb94d72d38f97f10bfe0077a755819b08.npz
confirmation,8,0.763,0.235,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,2.3224431163093584e-05,0.9998876823702506,selected_pass,results/stage6_v1/domain_wall_candidates/cache/763639568da3aff76d39a81ea37a67db297e79e494bc4dfd251eedb7347dbef9.npz
confirmation,8,0.763,0.235,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,64,0.00011985491989141561,0.9994769116751852,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/5e0c86928d496dcb697961a73da9aa69a177197333617b13c63bbbd0ea1086ef.npz
confirmation,8,0.763,0.305,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.00011342966476812766,0.999442542079093,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b0296a44dfbca0e165c579cc652c28bcb3c5d6d2a68412b205b74b34a4c771f5.npz
confirmation,8,0.763,0.305,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,9.99603565799978e-05,0.9995320526933794,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ed5288586ebb32cf64361e6ca82264d068266fced9e99801d3fbad5fe458168c.npz
confirmation,8,0.763,0.305,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.00011342966476812766,0.999442542079093,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b0296a44dfbca0e165c579cc652c28bcb3c5d6d2a68412b205b74b34a4c771f5.npz
confirmation,8,0.763,0.305,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.00011342969131855618,0.9994425778209011,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/e2c02792920acebe3591da3de80746f5de8f525351ee0c78da54766cbf3fdd43.npz
confirmation,8,0.763,0.375,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0004820576862049064,0.9971813710082627,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b1f8c87debf368b2c41122456a40c8d76b6c7cee60f2f67e20a1f1cca6bdde94.npz
confirmation,8,0.763,0.375,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0003879879909775008,0.998049014994311,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ee98f03ec5c1016bcc902a9e21fb9c48f63a35285b9959892ad80a9da9e7564e.npz
confirmation,8,0.763,0.375,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0004820576862049064,0.9971813710082627,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b1f8c87debf368b2c41122456a40c8d76b6c7cee60f2f67e20a1f1cca6bdde94.npz
confirmation,8,0.763,0.375,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.00045369541896367327,0.9979282268014986,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/8c4b6f6f5d39883458e75face5c22eeaf6e716dc9f6a7f91ffaa3c4b9f35e2a9.npz
confirmation,8,0.763,0.445,C0,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0008490123768676305,0.9965777329300989,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/e26b77e4441f63eff723b994d655df3b8c1c8b3c4db3f876d6b3d9f3423ac2a1.npz
confirmation,8,0.763,0.445,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0007187605998444369,0.9974468113762914,selected_pass,results/stage6_v1/domain_wall_candidates/cache/41a8a95b4d119f95229aa52269466b25d986baeb05e1c0e785766ef1d02eeb2e.npz
confirmation,8,0.763,0.445,H6,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0008490123768676305,0.9965777329300989,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/e26b77e4441f63eff723b994d655df3b8c1c8b3c4db3f876d6b3d9f3423ac2a1.npz
confirmation,8,0.763,0.445,B3,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0008490123851868647,0.9965777814410866,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/daebc728f50e96b1d573acef8208c79d15517146492caec04cb247b62b1ed20a.npz
confirmation,8,0.763,0.515,C0,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,127,0.0019354612574964403,0.9939848788993758,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/f0143e9ba5de746baed807aafccb56e2e21ebb5b23461903b8d2a5b4b42fb627.npz
confirmation,8,0.763,0.515,C1,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.001509995831844746,0.9952096162314356,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/a66a73e69110febedd0613653a20c049e08a19f24c6729ac6a018270017b0267.npz
confirmation,8,0.763,0.515,H6,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,127,0.0019354612574964403,0.9939848788993758,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/f0143e9ba5de746baed807aafccb56e2e21ebb5b23461903b8d2a5b4b42fb627.npz
confirmation,8,0.763,0.515,B3,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.002070870434372152,0.9908501710527726,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/ad4e9074f773c298ff1c04e19fc64705eb5b38a289415bc51a66ae4b1c13b931.npz
confirmation,8,0.763,0.585,C0,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0016163368804111844,0.9971597728278507,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/dac463af3904d710f5d838617ff1dc62429a8b3f70a4959a5cb4a0efa4e8a7cb.npz
confirmation,8,0.763,0.585,C1,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,127,0.001479694888018579,0.9973077843568754,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/83b1835181c8ee5e9c6dec6c0b9c7f28759f5047e65c6aa2a09d76f97b6220ea.npz
confirmation,8,0.763,0.585,H6,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0016163368804111844,0.9971597728278507,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/dac463af3904d710f5d838617ff1dc62429a8b3f70a4959a5cb4a0efa4e8a7cb.npz
confirmation,8,0.763,0.585,B3,antiphase_band,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0016163368816008994,0.9971597797766273,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/bf0e1bcd32cfc1140d0b04c0464a895083082120d3250f0997b349da4f405de7.npz
confirmation,8,0.863,0.235,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,4.089660747275126e-06,0.9999888175706582,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ff2f79663e04345ddd97f516c41158e4fb96b676baf840f189450fc4aaed5377.npz
confirmation,8,0.863,0.235,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,4.2986249402243715e-06,0.9999880999589107,selected_pass,results/stage6_v1/domain_wall_candidates/cache/11377f6d276b3961133f67929040eeafd52c7efa0b470b70bfd1d2b6dadc7902.npz
confirmation,8,0.863,0.235,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,4.089660747275126e-06,0.9999888175706582,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ff2f79663e04345ddd97f516c41158e4fb96b676baf840f189450fc4aaed5377.npz
confirmation,8,0.863,0.235,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,32,9.510216716623887e-05,0.9997413993619753,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/b55c3452077bc956ee83eb53f971f43563b590c5dd181c6875d790589faf8376.npz
confirmation,8,0.863,0.305,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,2.599107757017549e-05,0.9999142741132115,selected_pass,results/stage6_v1/domain_wall_candidates/cache/65c0927a5efad77da730bdf582e3b454a20fe545e1dc9f9f7a39dff4aa32dcd8.npz
confirmation,8,0.863,0.305,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,2.5034170668680744e-05,0.9999223641560316,selected_pass,results/stage6_v1/domain_wall_candidates/cache/277582e7318480488b3bb24e4a9b1573665f182d07e2544c9b4884a9fe4ecd2a.npz
confirmation,8,0.863,0.305,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,2.599107757017549e-05,0.9999142741132115,selected_pass,results/stage6_v1/domain_wall_candidates/cache/65c0927a5efad77da730bdf582e3b454a20fe545e1dc9f9f7a39dff4aa32dcd8.npz
confirmation,8,0.863,0.305,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,2.5991188349006045e-05,0.9999143497268785,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/777b3576cf7f703cad04af51a417003081678aea200184b955aee0788fbb1647.npz
confirmation,8,0.863,0.375,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,9.783410328645381e-05,0.9996589512526332,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b0a840c76a2e2b3d27a15d5249eeeb65421dc1e79e30fd35b3ec53446dd0c314.npz
confirmation,8,0.863,0.375,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,7.650439868212011e-05,0.999763346938179,selected_pass,results/stage6_v1/domain_wall_candidates/cache/8b94929c313c4b330df1532828c24ee9f19fce156bd50d9a6ba843b85eab2523.npz
confirmation,8,0.863,0.375,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,9.783410328645381e-05,0.9996589512526332,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b0a840c76a2e2b3d27a15d5249eeeb65421dc1e79e30fd35b3ec53446dd0c314.npz
confirmation,8,0.863,0.375,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,9.78345483545473e-05,0.9996588836548643,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/00555ffaec661a373c273c655a0d5468c35f67e22ed52b6174d8b7a4f304b952.npz
confirmation,8,0.863,0.445,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0002691035194829494,0.9990944204729669,selected_pass,results/stage6_v1/domain_wall_candidates/cache/e41991c0b3b372ec288a4897cb856cad660ac23186050fbb5672ea29c4809dae.npz
confirmation,8,0.863,0.445,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0001922045548305995,0.9993864119329295,selected_pass,results/stage6_v1/domain_wall_candidates/cache/d495873260b04b0e741cf64c0dbcfb412384aecca3a670cdfa3e770319c1bff6.npz
confirmation,8,0.863,0.445,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0002691035194829494,0.9990944204729669,selected_pass,results/stage6_v1/domain_wall_candidates/cache/e41991c0b3b372ec288a4897cb856cad660ac23186050fbb5672ea29c4809dae.npz
confirmation,8,0.863,0.445,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,127,0.0003440791427945511,0.9987641251703766,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/9abb753f6475df8a9d22cbba224c92d231a1b44d30840d9e09b4cad72e7c87ef.npz
confirmation,8,0.863,0.515,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0006236605175427012,0.9978846738768691,selected_pass,results/stage6_v1/domain_wall_candidates/cache/be47241340e70124307c6a8a6bc2f965b27fed7e3d8756f068405b88eaef5da0.npz
confirmation,8,0.863,0.515,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0004734410195916805,0.9987595362390923,selected_pass,results/stage6_v1/domain_wall_candidates/cache/c1a279819cf71bf31dbdd6d24f3ee70c07ed1233211fd99ce339169a94f8fd90.npz
confirmation,8,0.863,0.515,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0006236605175427012,0.9978846738768691,selected_pass,results/stage6_v1/domain_wall_candidates/cache/be47241340e70124307c6a8a6bc2f965b27fed7e3d8756f068405b88eaef5da0.npz
confirmation,8,0.863,0.515,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0006106782214188033,0.9980646151391439,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/9b750fba6cea6ce0ac4ac7ba29324bbe08fc58c293b402ffe730da77cfe1f88a.npz
confirmation,8,0.863,0.585,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.000977699926263953,0.9975774710614613,selected_pass,results/stage6_v1/domain_wall_candidates/cache/54f94de047aba4a7e1e6309a47a31284ba9486a1669f62c41840cecf6ff1dfdf.npz
confirmation,8,0.863,0.585,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0008435000497227785,0.9978951516218997,selected_pass,results/stage6_v1/domain_wall_candidates/cache/5a104a09e019cc70bbed758e7ad84c080105d7c6434f5916eace7f415a7a24ab.npz
confirmation,8,0.863,0.585,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.000977699926263953,0.9975774710614613,selected_pass,results/stage6_v1/domain_wall_candidates/cache/54f94de047aba4a7e1e6309a47a31284ba9486a1669f62c41840cecf6ff1dfdf.npz
confirmation,8,0.863,0.585,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0009776999761907934,0.9975774576582973,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/de9afdcf0ff86709d6329b30e690ab4579b731f7462e97e560af7a0e4b41eaaa.npz
confirmation,8,0.883,0.085,C0,interior,True,True,True,True,,0,0,0,0,0,0,budget,64,5.762349954974155e-07,0.9999987066980394,selected_pass,results/stage6_v1/domain_wall_candidates/cache/f8395af57944a0254c79b67d2b7e373f880ff64bedd784a0760042946319f72e.npz
confirmation,8,0.883,0.085,C1,interior,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,64,5.762330588243714e-07,0.9999987067195348,selected_pass,results/stage6_v1/domain_wall_candidates/cache/1e70bd2a0234eebe7a0191f2fe797b127230f9962d87651a24a49102a382d310.npz
confirmation,8,0.883,0.085,H6,interior,True,True,True,True,,0,0,0,0,0,0,budget,64,5.762349954974155e-07,0.9999987066980394,selected_pass,results/stage6_v1/domain_wall_candidates/cache/f8395af57944a0254c79b67d2b7e373f880ff64bedd784a0760042946319f72e.npz
confirmation,8,0.883,0.085,B3,interior,False,True,False,True,,0,0,0,0,0,0,pool_gradient,31,7.82665169662966e-06,0.5000019129536316,qualified_checkpoint_candidate_found_but_not_selected,results/stage6_v1/legacy_b3/adaptive/cache/ba748c51dab6dc4c9a3b73844eb4d39f8c76cb9bef2edd070642673f73a00d90.npz
confirmation,8,0.883,0.175,C0,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,6.810449957317388e-07,0.9999981483621148,selected_pass,results/stage6_v1/domain_wall_candidates/cache/862c60e582fda35f618384a1320f4e7cd75e946876335c9a3150cf2318ce30e4.npz
confirmation,8,0.883,0.175,C1,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,6.511564637490252e-07,0.9999982486202984,selected_pass,results/stage6_v1/domain_wall_candidates/cache/6c7825c6dd483c4d8c9a75fd07f57a5f7be51c4bd0b15cae226f9aadd7962930.npz
confirmation,8,0.883,0.175,H6,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,6.810449957317388e-07,0.9999981483621148,selected_pass,results/stage6_v1/domain_wall_candidates/cache/862c60e582fda35f618384a1320f4e7cd75e946876335c9a3150cf2318ce30e4.npz
confirmation,8,0.883,0.175,B3,interior,True,True,True,True,,0,0,0,0,0,0,pool_gradient,32,2.2805941699899357e-05,0.9999458172793289,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/9253d9e168d29b8974ae71fb1287281fd450d63c81f942cdc623ecfd30a4d33b.npz
confirmation,8,0.883,1.675,C0,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,9.2400441528806e-05,0.9999446986951548,selected_pass,results/stage6_v1/domain_wall_candidates/cache/5015305aeae2c92d4b01152f5259fc41db2c7a44d48b5ac7dd7883a4547cfd6e.npz
confirmation,8,0.883,1.675,C1,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,5.856904222190096e-05,0.9999645261050399,selected_pass,results/stage6_v1/domain_wall_candidates/cache/9ff8f539a269e6202dfb6a84139a7375c57e36971705aa486d7e542bf05f9360.npz
confirmation,8,0.883,1.675,H6,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,9.2400441528806e-05,0.9999446986951548,selected_pass,results/stage6_v1/domain_wall_candidates/cache/5015305aeae2c92d4b01152f5259fc41db2c7a44d48b5ac7dd7883a4547cfd6e.npz
confirmation,8,0.883,1.675,B3,interior,True,True,True,True,,0,0,0,0,0,0,budget,127,0.00012818244010492919,0.9999210727506714,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/c44ffee4d50a8806fcba9a531c50c227ddc540ba7d061a52736ca77c3cd1128d.npz
confirmation,8,0.883,1.875,C0,interior,True,True,True,True,,0,0,0,0,0,0,budget,127,7.091503780509711e-05,0.9999603413216637,selected_pass,results/stage6_v1/domain_wall_candidates/cache/43009839f332295d52d3b399207b86f8a32f3448a2eb364018665797093cf347.npz
confirmation,8,0.883,1.875,C1,interior,True,True,True,True,,0,0,0,0,0,0,budget,128,4.264670483422606e-05,0.9999766673406666,selected_pass,results/stage6_v1/domain_wall_candidates/cache/3cc5f8a63ec9c23f6a46fcfb19df9bf39ef4f9c55a6225ab63d6d107d2989e3e.npz
confirmation,8,0.883,1.875,H6,interior,True,True,True,True,,0,0,0,0,0,0,budget,127,7.091503780509711e-05,0.9999603413216637,selected_pass,results/stage6_v1/domain_wall_candidates/cache/43009839f332295d52d3b399207b86f8a32f3448a2eb364018665797093cf347.npz
confirmation,8,0.883,1.875,B3,interior,True,True,True,True,,0,0,0,0,0,0,budget,127,7.118262775263062e-05,0.9999618433732383,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/2d47f72ddb7133769a0e54688fcdd2c516597e34b113a287fdf230afc9870781.npz
confirmation,8,0.963,0.235,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,1.772883249095969e-06,0.9999958812457135,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ee3f8c0d185dffc281867b06b15347bbe35796c0bfa203812849b5d940e729cc.npz
confirmation,8,0.963,0.235,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,1.7250083900188784e-06,0.9999960560993183,selected_pass,results/stage6_v1/domain_wall_candidates/cache/cb38491c028bd1716404de7a8b5f6855c8ce456048dd52512925e1ce85855c88.npz
confirmation,8,0.963,0.235,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,1.772883249095969e-06,0.9999958812457135,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ee3f8c0d185dffc281867b06b15347bbe35796c0bfa203812849b5d940e729cc.npz
confirmation,8,0.963,0.235,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,32,4.714242110204214e-05,0.9999060573818053,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/bba798c1af12b521f4f09f94a7d2c064e2b7d8236410390fc326c37b5313a7d0.npz
confirmation,8,0.963,0.305,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,8.652404653308743e-06,0.9999800972728891,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ae438d9de3926da18e88a30a6ef05c7d547747ac106db7128ac14c1e471dddcd.npz
confirmation,8,0.963,0.305,C1,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,8.281960463096816e-06,0.9999807226438617,selected_pass,results/stage6_v1/domain_wall_candidates/cache/eb4b87832b664a7beb75a933ad1c46cf6e19a9432937e2ab361dc96ee97fef3e.npz
confirmation,8,0.963,0.305,H6,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,8.652404653308743e-06,0.9999800972728891,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ae438d9de3926da18e88a30a6ef05c7d547747ac106db7128ac14c1e471dddcd.npz
confirmation,8,0.963,0.305,B3,antiphase_band,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,64,7.406866588521854e-05,0.9998390571555402,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/2db38859d087932e424582ceabba58532b63fe7854b2aa61aea282ff32f55e3a.npz
confirmation,8,0.963,0.375,C0,antiphase_band,True,True,True,True,,0,0,0,0,0,0,budget,128,3.281826581846836e-05,0.9999200592759494,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b50f97231256d6e1e30fca08eda209f4683968b2fffd349ae9e1b8f04c373937.npz
