kind,inner_optimizer_calls,optimizer_success,selected_checkpoint_reason,n,kappa,h,ref,seed,budget,seconds,stop,nit,nfev,cnots,joint_pass,delta_e,fidelity,archive,raw_record,used_for_current_comparison,exit_message,energy
energy-only ADAPT campaign,45,True,budget_checkpoint_96,8,0.0,0.9,antiphase,11,128,1.4846406250144355,pool_gradient,2358,2575,96,True,1.3199090982629613e-05,0.9999866897627706,results/stage5_v1/adaptive/cache/625f626a54f1396a35ee52784b3f74385d8b113f601a0bd56e1a11055a54f8e4.npz,results/stage5_v1/adaptive/cache/625f626a54f1396a35ee52784b3f74385d8b113f601a0bd56e1a11055a54f8e4.json,,,
energy-only ADAPT campaign,85,False,budget_checkpoint_192,12,0.0,1.6,antiphase,11,192,71.35322029097006,budget,10387,11010,192,True,5.142130192877422e-05,0.9999135136011711,results/stage5_v1/adaptive/cache/22d80f92131c081cdd0fd064c02d4779dbf2550c69ae36f6e9ac3993612b54ba.npz,results/stage5_v1/adaptive/cache/22d80f92131c081cdd0fd064c02d4779dbf2550c69ae36f6e9ac3993612b54ba.json,,,
energy-only ADAPT campaign,80,True,budget_checkpoint_160,12,0.3,0.7,antiphase,11,192,43.51641516695963,budget,7715,8234,160,False,7.1182745748762e-05,0.9993710625523956,results/stage5_v1/adaptive/cache/79784d1e9589aacd936caac4c1aad83e78541c0d450aff18be86d7b909797138.npz,results/stage5_v1/adaptive/cache/79784d1e9589aacd936caac4c1aad83e78541c0d450aff18be86d7b909797138.json,,,
energy-only ADAPT campaign,58,False,budget_checkpoint_128,8,0.566917,0.595969,plus,11,128,5.0456755419727415,budget,7373,7829,128,True,0.00046234939763800664,0.9990627065692772,results/stage5_v1/adaptive/cache/be5cefadf57238831b53751538983db704e1fd4748e3dd660011c313821ee54a.npz,results/stage5_v1/adaptive/cache/be5cefadf57238831b53751538983db704e1fd4748e3dd660011c313821ee54a.json,,,
energy-only ADAPT campaign,27,True,budget_checkpoint_64,8,0.137812,0.091546,plus,11,128,0.11301891703624278,pool_gradient,227,279,64,True,2.8442236232884e-08,0.9999999328359077,results/stage5_v1/adaptive/cache/8dec9128fe3cc6703290600d44d30e41680cae2ea2fa58666caba68dbffc1378.npz,results/stage5_v1/adaptive/cache/8dec9128fe3cc6703290600d44d30e41680cae2ea2fa58666caba68dbffc1378.json,,,
energy-only ADAPT campaign,51,True,pool_gradient,8,0.0,1.2,antiphase,11,128,3.510789083025884,pool_gradient,5148,5460,124,True,4.129581121503634e-10,0.9999999996911582,results/stage5_v1/adaptive/cache/eba6212a04c0b063978466aebd1d4a85cf8de76b6da8f566e5788f225b62b536.npz,results/stage5_v1/adaptive/cache/eba6212a04c0b063978466aebd1d4a85cf8de76b6da8f566e5788f225b62b536.json,,,
energy-only ADAPT campaign,40,True,pool_gradient,8,0.0,0.875,ghz,11,128,1.2126603749929927,pool_gradient,2557,2778,109,True,3.727795849783888e-11,0.9999999999620937,results/stage5_v1/adaptive/cache/3ba8ad8edeaff2f07281690db5c7c07759d6aee4d02bb965aa10a45a2e1c2c94.npz,results/stage5_v1/adaptive/cache/3ba8ad8edeaff2f07281690db5c7c07759d6aee4d02bb965aa10a45a2e1c2c94.json,,,
energy-only ADAPT campaign,85,False,budget_checkpoint_128,12,0.3,1.9,antiphase,11,192,74.01843133301008,budget,13740,14511,128,True,8.568478673491124e-05,0.9998643078851606,results/stage5_v1/adaptive/cache/c6f7aa74214c48ad5e660475308cadd6fdd7050f5393d74cfe24d628cd08204b.npz,results/stage5_v1/adaptive/cache/c6f7aa74214c48ad5e660475308cadd6fdd7050f5393d74cfe24d628cd08204b.json,,,
energy-only ADAPT campaign,44,True,budget_checkpoint_96,8,0.0,0.9375,ghz,11,128,1.288874416030012,pool_gradient,2162,2359,95,True,7.014602981136875e-06,0.9999922493046463,results/stage5_v1/adaptive/cache/6b6483b0fabe3b3c941ad54b94f36efd4f424d22711da26413ac373e12d20295.npz,results/stage5_v1/adaptive/cache/6b6483b0fabe3b3c941ad54b94f36efd4f424d22711da26413ac373e12d20295.json,,,
energy-only ADAPT campaign,47,True,budget_checkpoint_128,8,0.8,0.4125,antiphase,11,128,1.7762649999931455,budget,2253,2481,128,True,0.0004414979847476852,0.9980439817803944,results/stage5_v1/adaptive/cache/65a02825e4f43d62a0397d59fa1afa9d37c80fa081dfc909858dbb5c6881beb1.npz,results/stage5_v1/adaptive/cache/65a02825e4f43d62a0397d59fa1afa9d37c80fa081dfc909858dbb5c6881beb1.json,,,
energy-only ADAPT campaign,52,True,budget_checkpoint_128,8,0.3,0.55,antiphase,11,128,4.053380000055768,budget,5070,5364,128,True,5.18961390083561e-07,0.9999988131672923,results/stage5_v1/adaptive/cache/fe01ef1aad33e5386c337c642ff804dbca09de7baa2a5ba9ac0a6bb05c0e3aba.npz,results/stage5_v1/adaptive/cache/fe01ef1aad33e5386c337c642ff804dbca09de7baa2a5ba9ac0a6bb05c0e3aba.json,,,
energy-only ADAPT campaign,55,True,budget_checkpoint_128,8,0.56013,0.216366,plus,11,128,3.3284302499960177,budget,4568,4901,128,False,0.002515047949175786,0.9705136504583647,results/stage5_v1/adaptive/cache/41d4d2d3edde20f443e859790a12fdaa5b7fe977a8c236b95ca9671a17a450bb.npz,results/stage5_v1/adaptive/cache/41d4d2d3edde20f443e859790a12fdaa5b7fe977a8c236b95ca9671a17a450bb.json,,,
energy-only ADAPT campaign,84,True,budget_checkpoint_160,12,0.3,1.6,antiphase,11,192,34.68109370901948,budget,6919,7483,160,True,3.838948724421698e-05,0.9999471780926112,results/stage5_v1/adaptive/cache/8f26daac605dd2e852f9c3166699024668c457eb08bb7813da789c96a1dc62a7.npz,results/stage5_v1/adaptive/cache/8f26daac605dd2e852f9c3166699024668c457eb08bb7813da789c96a1dc62a7.json,,,
energy-only ADAPT campaign,50,False,budget_checkpoint_128,8,0.0,0.925,antiphase,11,128,2.369089957966935,budget,3574,3842,128,True,6.1983419683553365e-06,0.9999946365716825,results/stage5_v1/adaptive/cache/e0f876ac134cd020806b2fe201ccacda0c94ec9907159b5af6e5de3ace4339ed.npz,results/stage5_v1/adaptive/cache/e0f876ac134cd020806b2fe201ccacda0c94ec9907159b5af6e5de3ace4339ed.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_32,8,0.19773,1.870593,plus,11,128,6.434504915960133,energy_stagnation,10354,10945,32,True,8.171948749557956e-05,0.9998925680703589,results/stage5_v1/adaptive/cache/da7997f9d8587adccae7f983e88fd3799398814bb9281b432ae45fbf1aeaca25.npz,results/stage5_v1/adaptive/cache/da7997f9d8587adccae7f983e88fd3799398814bb9281b432ae45fbf1aeaca25.json,,,
energy-only ADAPT campaign,90,False,budget_checkpoint_96,12,0.3,1.5,plus,11,192,89.55374479200691,budget,20264,21335,96,True,8.843445159723018e-05,0.9998145318820277,results/stage5_v1/adaptive/cache/033daf73c3cedb093007e3a8d282eb366b5ade156f092879e27fb423ec5fba50.npz,results/stage5_v1/adaptive/cache/033daf73c3cedb093007e3a8d282eb366b5ade156f092879e27fb423ec5fba50.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.288113,0.411276,antiphase,11,128,2.256356332974974,budget,3379,3652,96,True,3.787382494790936e-05,0.999910364748634,results/stage5_v1/adaptive/cache/e3df952c6d7ad42c7598e48c549dd4211a748568c36c99dd8ef2311045937889.npz,results/stage5_v1/adaptive/cache/e3df952c6d7ad42c7598e48c549dd4211a748568c36c99dd8ef2311045937889.json,,,
energy-only ADAPT campaign,57,False,budget_checkpoint_96,8,0.358713,1.23372,plus,11,128,4.872112084005494,budget,10226,10869,96,True,1.596781240453815e-05,0.9999875338828309,results/stage5_v1/adaptive/cache/a725be9b781f1d92b94c0718be67af7598693f6fac6d11523479caffd5444f31.npz,results/stage5_v1/adaptive/cache/a725be9b781f1d92b94c0718be67af7598693f6fac6d11523479caffd5444f31.json,,,
energy-only ADAPT campaign,50,False,budget_checkpoint_128,8,0.957697,1.711496,ghz,11,128,4.142065207997803,budget,5601,5928,127,True,0.0001418411011953058,0.9999138651915696,results/stage5_v1/adaptive/cache/1ab4622fd9f39d8a2d1ac0d4175db2311119a8d7d6df60c96d1bc2af86880368.npz,results/stage5_v1/adaptive/cache/1ab4622fd9f39d8a2d1ac0d4175db2311119a8d7d6df60c96d1bc2af86880368.json,,,
energy-only ADAPT campaign,51,False,budget_checkpoint_128,8,0.748956,1.841767,ghz,11,128,3.606569707975723,budget,6679,7082,127,True,4.3988473694467345e-05,0.9999764931619296,results/stage5_v1/adaptive/cache/faa3613d8baeec58d6e8204d7b3a475b3de47de8080cf9ee61849a72103f25ba.npz,results/stage5_v1/adaptive/cache/faa3613d8baeec58d6e8204d7b3a475b3de47de8080cf9ee61849a72103f25ba.json,,,
energy-only ADAPT campaign,82,False,budget_checkpoint_192,12,0.859849,1.882228,ghz,11,192,46.96144987497246,budget,10463,11018,191,True,0.00032037553896557824,0.9996423344931136,results/stage5_v1/adaptive/cache/1940fa26d29a098559f4243ec938b87972f47aa022e8a41a8da5a42f4af3ecc4.npz,results/stage5_v1/adaptive/cache/1940fa26d29a098559f4243ec938b87972f47aa022e8a41a8da5a42f4af3ecc4.json,,,
energy-only ADAPT campaign,47,True,budget_checkpoint_96,8,0.3,0.5375,ghz,11,128,2.3608543750015087,budget,3533,3788,95,True,5.4709392410257074e-05,0.9998608330946258,results/stage5_v1/adaptive/cache/7bdd6982876c2db551020f2e2c706fac4b0480a3b69f5457f782d78d02194510.npz,results/stage5_v1/adaptive/cache/7bdd6982876c2db551020f2e2c706fac4b0480a3b69f5457f782d78d02194510.json,,,
energy-only ADAPT campaign,52,False,budget_checkpoint_128,8,0.768403,1.34725,antiphase,11,128,3.715737375023309,budget,7736,8187,128,True,0.0002058263839517238,0.999826837424428,results/stage5_v1/adaptive/cache/3863ae151ef9afc069e60c0f03072f6a0fe5f0a8e98112e8b0259ef9fd132fec.npz,results/stage5_v1/adaptive/cache/3863ae151ef9afc069e60c0f03072f6a0fe5f0a8e98112e8b0259ef9fd132fec.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_96,8,0.133545,1.425826,plus,11,128,4.02469883300364,energy_stagnation,6716,7149,96,True,1.5100709855886407e-06,0.9999988718210402,results/stage5_v1/adaptive/cache/f4c753bba387bbbdbf24c46cf5a8e556833e92a3e2f97d6075a5f2da42aaee96.npz,results/stage5_v1/adaptive/cache/f4c753bba387bbbdbf24c46cf5a8e556833e92a3e2f97d6075a5f2da42aaee96.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,12,0.882454,1.402017,antiphase,11,128,20.663393791008275,budget,2925,3203,128,False,0.0025827415314113957,0.9955340615959072,results/stage5_v1/adaptive/cache/8279d47156402eebac943012ed76e0bc91e91b2286fcfd3a68b91399cf8a3bac.npz,results/stage5_v1/adaptive/cache/8279d47156402eebac943012ed76e0bc91e91b2286fcfd3a68b91399cf8a3bac.json,,,
energy-only ADAPT campaign,86,True,budget_checkpoint_192,12,0.8,1.1,antiphase,11,192,32.72618562501157,budget,6984,7409,192,False,0.0012572185692786657,0.9975219581620176,results/stage5_v1/adaptive/cache/7d05a6d8109966fa75ae5fc22ddd25ac69378ade40cab6a045a7f20d1ded762b.npz,results/stage5_v1/adaptive/cache/7d05a6d8109966fa75ae5fc22ddd25ac69378ade40cab6a045a7f20d1ded762b.json,,,
energy-only ADAPT campaign,57,False,budget_checkpoint_128,8,0.494897,0.881773,antiphase,11,128,9.056048250000458,budget,8466,8889,128,True,7.967220437921085e-05,0.9999054803521653,results/stage5_v1/adaptive/cache/a155632da2edd7623f74cff1b1a34779b423b975763827d3e96b29395f5bb403.npz,results/stage5_v1/adaptive/cache/a155632da2edd7623f74cff1b1a34779b423b975763827d3e96b29395f5bb403.json,,,
energy-only ADAPT campaign,74,True,budget_checkpoint_160,12,0.0,0.7,plus,11,192,36.404288166959304,budget,6748,7231,160,True,0.00011408649878763555,0.9994511175746741,results/stage5_v1/adaptive/cache/dcf8540fc05029612fc665253bb66f196100b2bdb84d8f69988d0df4acf5b7f6.npz,results/stage5_v1/adaptive/cache/dcf8540fc05029612fc665253bb66f196100b2bdb84d8f69988d0df4acf5b7f6.json,,,
energy-only ADAPT campaign,83,False,budget_checkpoint_160,12,0.0,2.0,antiphase,11,192,41.46473675000016,budget,8770,9332,160,True,4.139076988115183e-05,0.9999312922182682,results/stage5_v1/adaptive/cache/91a6125a15885790a42c09c74dc49632c8f3454c2b1018b6777cb9269b8d1f95.npz,results/stage5_v1/adaptive/cache/91a6125a15885790a42c09c74dc49632c8f3454c2b1018b6777cb9269b8d1f95.json,,,
energy-only ADAPT campaign,41,True,budget_checkpoint_128,12,0.81745,0.365998,ghz,11,128,2.77275283401832,budget,838,995,127,False,0.0005505098301442265,0.4997067748444765,results/stage5_v1/adaptive/cache/7ee408845caa152c0b1d6295e9335b15413a649c08208b5cc27dfcb2f5bce437.npz,results/stage5_v1/adaptive/cache/7ee408845caa152c0b1d6295e9335b15413a649c08208b5cc27dfcb2f5bce437.json,,,
energy-only ADAPT campaign,46,True,budget_checkpoint_128,8,0.8,0.4625,antiphase,11,128,1.229836750018876,budget,1602,1780,128,False,0.0011090451895812148,0.9945942771518683,results/stage5_v1/adaptive/cache/a12a345750d44f8aa9b6b5d2d61fc80e45ecc0d9c1af7088fdfcb4956332eacd.npz,results/stage5_v1/adaptive/cache/a12a345750d44f8aa9b6b5d2d61fc80e45ecc0d9c1af7088fdfcb4956332eacd.json,,,
energy-only ADAPT campaign,54,False,budget_checkpoint_96,8,0.381912,1.535582,antiphase,11,128,6.232651041995268,budget,9349,9899,96,True,9.70027300528642e-06,0.9999936928959605,results/stage5_v1/adaptive/cache/a1ca1dc3dffc8cfc64d8154373323b91e79da8a5644560efd95eaa54ce0447c2.npz,results/stage5_v1/adaptive/cache/a1ca1dc3dffc8cfc64d8154373323b91e79da8a5644560efd95eaa54ce0447c2.json,,,
energy-only ADAPT campaign,71,True,budget_checkpoint_192,12,0.3,0.4,ghz,11,192,30.78381791699212,budget,8499,9042,191,True,0.00023703772936241782,0.9980204263861652,results/stage5_v1/adaptive/cache/da2f3b0c26dc2efef2098abfb25ea9ab638b092e884d533eaa5cf26420dc64eb.npz,results/stage5_v1/adaptive/cache/da2f3b0c26dc2efef2098abfb25ea9ab638b092e884d533eaa5cf26420dc64eb.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,8,0.544747,0.539076,plus,11,128,5.144457791990135,budget,6296,6668,128,True,0.0005738436262547886,0.9987893332116142,results/stage5_v1/adaptive/cache/4a7abf64a65b7a0047f4c47a0ba7b33cdc47bbe8f792d9de9f08db441cd598c6.npz,results/stage5_v1/adaptive/cache/4a7abf64a65b7a0047f4c47a0ba7b33cdc47bbe8f792d9de9f08db441cd598c6.json,,,
energy-only ADAPT campaign,90,True,budget_checkpoint_96,12,0.3,1.3,plus,11,192,83.03719833301147,budget,18094,19002,96,True,5.915898310900521e-05,0.9998850166902614,results/stage5_v1/adaptive/cache/a507b62ef1d19db3d29638282872f98e561aa7c6b009e00376fa51114c001f0e.npz,results/stage5_v1/adaptive/cache/a507b62ef1d19db3d29638282872f98e561aa7c6b009e00376fa51114c001f0e.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.748956,1.841767,plus,11,128,4.8681042499956675,budget,7374,7803,96,True,8.137582471134941e-05,0.999953272707732,results/stage5_v1/adaptive/cache/483e617777b7436deefe3ddabae8fceaabcc6048ab5af03d997cd9cd64d16f44.npz,results/stage5_v1/adaptive/cache/483e617777b7436deefe3ddabae8fceaabcc6048ab5af03d997cd9cd64d16f44.json,,,
energy-only ADAPT campaign,61,False,budget_checkpoint_128,8,0.609247,0.669417,plus,11,128,5.360366749984678,budget,7506,7961,128,True,0.0004767919364870865,0.9991325917892657,results/stage5_v1/adaptive/cache/45e8ff3f0e159f775a23ff2faf80052f653a093ea31d570198d29963e56e68e0.npz,results/stage5_v1/adaptive/cache/45e8ff3f0e159f775a23ff2faf80052f653a093ea31d570198d29963e56e68e0.json,,,
energy-only ADAPT campaign,94,False,budget_checkpoint_192,12,0.482685,0.188679,plus,11,192,66.79917137499433,budget,13614,14343,192,False,0.004265946709028394,0.8096805844322602,results/stage5_v1/adaptive/cache/a3b6afca47d5084991f104af76dc295cc26c51a4c2f37ec2eefc49bf135b5df5.npz,results/stage5_v1/adaptive/cache/a3b6afca47d5084991f104af76dc295cc26c51a4c2f37ec2eefc49bf135b5df5.json,,,
energy-only ADAPT campaign,73,True,budget_checkpoint_192,12,0.8,0.1,ghz,11,192,31.313650625001173,budget,9281,10093,191,False,0.160675795415571,2.0673690134194533e-06,results/stage5_v1/adaptive/cache/95d019cc4fe8d216f42dbc8fb74aa59d64890744eda8b637f512d70876287a36.npz,results/stage5_v1/adaptive/cache/95d019cc4fe8d216f42dbc8fb74aa59d64890744eda8b637f512d70876287a36.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,8,0.521835,0.182697,plus,11,128,1.774341500014998,budget,4376,4720,128,False,0.0009672251684952338,0.9945340543635295,results/stage5_v1/adaptive/cache/4b8226432d31fac0b302740de721334e2c406e2fab21d177b266ab40a7f1654a.npz,results/stage5_v1/adaptive/cache/4b8226432d31fac0b302740de721334e2c406e2fab21d177b266ab40a7f1654a.json,,,
energy-only ADAPT campaign,52,True,budget_checkpoint_96,8,0.3,0.3625,antiphase,11,128,4.4482941659516655,budget,5671,6050,96,True,4.7930531214435135e-05,0.9998780357073861,results/stage5_v1/adaptive/cache/22d674e46594925b1f18c1abc152070c9a9565ac04534d9a22b5e21dfe797949.npz,results/stage5_v1/adaptive/cache/22d674e46594925b1f18c1abc152070c9a9565ac04534d9a22b5e21dfe797949.json,,,
energy-only ADAPT campaign,43,True,pool_gradient,8,0.0,1.0875,ghz,11,128,1.439624625025317,pool_gradient,2472,2671,113,True,5.1392667899108346e-11,0.9999999999539566,results/stage5_v1/adaptive/cache/2771ed2b3d96eb9f4bebe1b0212c9424ce064c2bcbd9be8fd255fdd351168853.npz,results/stage5_v1/adaptive/cache/2771ed2b3d96eb9f4bebe1b0212c9424ce064c2bcbd9be8fd255fdd351168853.json,,,
energy-only ADAPT campaign,82,True,budget_checkpoint_192,12,0.8,0.7,antiphase,11,192,29.165324874978978,budget,6557,7024,192,False,0.005648876191094369,0.971565386312403,results/stage5_v1/adaptive/cache/3c7a353c8664c891ea14cabf6f8c59ee9d6c7585878a6037094050c52d07d094.npz,results/stage5_v1/adaptive/cache/3c7a353c8664c891ea14cabf6f8c59ee9d6c7585878a6037094050c52d07d094.json,,,
energy-only ADAPT campaign,83,True,budget_checkpoint_160,12,0.3,1.0,ghz,11,192,56.6895276249852,budget,11988,12580,159,True,3.631083186957559e-05,0.9998692458243319,results/stage5_v1/adaptive/cache/af245a889d2e1550f6c780461476434ab400666156857f972ed7c991d2644a20.npz,results/stage5_v1/adaptive/cache/af245a889d2e1550f6c780461476434ab400666156857f972ed7c991d2644a20.json,,,
energy-only ADAPT campaign,83,True,budget_checkpoint_192,12,0.8,0.6,plus,11,192,23.77546162501676,budget,5349,5760,192,False,0.007521815498338895,0.9055761695711904,results/stage5_v1/adaptive/cache/9e0576cb2bb9edf1ed41c76a6938f97b51b9d98c74be163338ceea13324a0817.npz,results/stage5_v1/adaptive/cache/9e0576cb2bb9edf1ed41c76a6938f97b51b9d98c74be163338ceea13324a0817.json,,,
energy-only ADAPT campaign,50,False,budget_checkpoint_128,8,0.996305,1.579878,ghz,11,128,3.6439693329739384,budget,4211,4495,127,True,0.00041119469121730923,0.9996953832649994,results/stage5_v1/adaptive/cache/c2d1df30019db038e8f21f035f8bf04a26bccadf01d3c77dd9f545a8079c8cd0.npz,results/stage5_v1/adaptive/cache/c2d1df30019db038e8f21f035f8bf04a26bccadf01d3c77dd9f545a8079c8cd0.json,,,
energy-only ADAPT campaign,57,False,budget_checkpoint_96,8,0.525839,1.50867,plus,11,128,7.715043417003471,budget,11638,12265,96,True,2.7312551592162393e-05,0.9999820499492027,results/stage5_v1/adaptive/cache/1f5d3064172d04ea44516d27dc973f2fb819eca3ee2f061d1e7fe77263b98356.npz,results/stage5_v1/adaptive/cache/1f5d3064172d04ea44516d27dc973f2fb819eca3ee2f061d1e7fe77263b98356.json,,,
energy-only ADAPT campaign,48,True,budget_checkpoint_96,8,0.0,1.05,antiphase,11,128,2.101151500013657,energy_stagnation,2963,3196,96,True,5.472905770553815e-05,0.9999497099545357,results/stage5_v1/adaptive/cache/fe2d2250df80a21e64249347957ea20b26812c0235e4d6106dcf20c65c987c3c.npz,results/stage5_v1/adaptive/cache/fe2d2250df80a21e64249347957ea20b26812c0235e4d6106dcf20c65c987c3c.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.3,0.3125,plus,11,128,5.488109165977221,budget,7153,7579,96,True,2.4731705726921405e-05,0.9999523886197056,results/stage5_v1/adaptive/cache/88d3454f55fd3e0e1495a1f129c1dc04737a25f974a790332a3b7a342b204146.npz,results/stage5_v1/adaptive/cache/88d3454f55fd3e0e1495a1f129c1dc04737a25f974a790332a3b7a342b204146.json,,,
energy-only ADAPT campaign,49,True,budget_checkpoint_128,8,0.0,1.1,ghz,11,128,1.6029532079701312,budget,3080,3314,127,True,3.342187970822863e-08,0.999999969354807,results/stage5_v1/adaptive/cache/f9fcfe39580048c3bc4e82d6199b5a07849082a864c4defbd574387a4e09d26f.npz,results/stage5_v1/adaptive/cache/f9fcfe39580048c3bc4e82d6199b5a07849082a864c4defbd574387a4e09d26f.json,,,
energy-only ADAPT campaign,54,True,budget_checkpoint_128,8,0.8,0.7,plus,11,128,1.8387829159619287,budget,2810,3068,128,False,0.0014086423616204158,0.9975901730809955,results/stage5_v1/adaptive/cache/b31552c149af7a2a0a9ced3e4c50ff9af9cb0b62128898954735741acc04fa67.npz,results/stage5_v1/adaptive/cache/b31552c149af7a2a0a9ced3e4c50ff9af9cb0b62128898954735741acc04fa67.json,,,
energy-only ADAPT campaign,51,False,budget_checkpoint_128,8,0.90287,1.808946,antiphase,11,128,2.237720291945152,budget,4959,5308,128,True,7.775723869185569e-05,0.999954409375094,results/stage5_v1/adaptive/cache/877c3221c1ee63349c8221c67198977d1f4e269f34b967d85206899e560f7c21.npz,results/stage5_v1/adaptive/cache/877c3221c1ee63349c8221c67198977d1f4e269f34b967d85206899e560f7c21.json,,,
energy-only ADAPT campaign,82,True,budget_checkpoint_192,12,0.610248,0.212278,ghz,11,192,50.82745637500193,budget,11262,12258,191,False,0.005550595093950654,0.7108933668319752,results/stage5_v1/adaptive/cache/b8c57b1ecd8f13b66578a90529e2a90c521f40838e805ed5457a1cabe1b1f055.npz,results/stage5_v1/adaptive/cache/b8c57b1ecd8f13b66578a90529e2a90c521f40838e805ed5457a1cabe1b1f055.json,,,
energy-only ADAPT campaign,52,True,budget_checkpoint_128,8,0.0,1.15,antiphase,11,128,3.270258417003788,budget,4703,4987,128,True,7.338789287381076e-08,0.9999999423687694,results/stage5_v1/adaptive/cache/bef19550b952f712cf13f366d03a0f40aaee61e272c3844e1cba3b4211610dae.npz,results/stage5_v1/adaptive/cache/bef19550b952f712cf13f366d03a0f40aaee61e272c3844e1cba3b4211610dae.json,,,
energy-only ADAPT campaign,54,False,budget_checkpoint_96,8,0.481346,1.561536,antiphase,11,128,5.255396959022619,budget,8667,9108,96,True,4.4135639198694676e-05,0.9999710767951566,results/stage5_v1/adaptive/cache/e4169a5d099093c165dffa77458fc89cd0874c480aab7f0a2e9de9457240b3ae.npz,results/stage5_v1/adaptive/cache/e4169a5d099093c165dffa77458fc89cd0874c480aab7f0a2e9de9457240b3ae.json,,,
