kappa,h,p,estimator,comparison,budget,equal_CNOT_shots_completed,zero_CNOT_control,actual_G,actual_shots,archive,sha256,scientific_fingerprint,disposition
0.8,0.6125,0.05,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/d23f4ebd6418e817539fecfc689aa30728acc9a0d99fc1b15f7648d2cac0c6a8.npz,4978cd3fd4588c9a32fd19b12a470e2b7b6c145d48aa0532e61ff66a64ff52fa,d23f4ebd6418e817539fecfc689aa30728acc9a0d99fc1b15f7648d2cac0c6a8,historical_reused
0.8,0.6125,0.05,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/ce630af81be0e4704f787d4de95d0d6604b4ed6e3baf589b57057fa1d3afb9a9.npz,cf52e404607f67a01e371ab5afa83cc54a1fd202ab834eed8ef8dcecd6d00bcb,ce630af81be0e4704f787d4de95d0d6604b4ed6e3baf589b57057fa1d3afb9a9,historical_reused
0.8,0.6125,0,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/ed50eed05cdd223f659cb8364e83b2d9d1659a4d9cefd07f43743129d0b08e79.npz,5f5aa27ade8844468e86bbf3943b903460e0eaada6519e70378ed0d88adde00a,ed50eed05cdd223f659cb8364e83b2d9d1659a4d9cefd07f43743129d0b08e79,newly_executed
0.8,0.6125,0,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/b4e2189eb4440fbf3f6e0f38d2d4fcb16ef102e41f2c90527cb897d78f9ec11d.npz,b7a1184890a3dae221979c704749fcc8a78c77d298c7e30666286c010aa46d01,b4e2189eb4440fbf3f6e0f38d2d4fcb16ef102e41f2c90527cb897d78f9ec11d,newly_executed
0.8,0.6125,0,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/cf24d5ef55d87e38500c09ae652e70307143d68be5043c1369c59aff3bbc1e80.npz,618d30904aa830d42476a78ceaa8fc3bc45bfd3eb957459515824dbf91a1782c,cf24d5ef55d87e38500c09ae652e70307143d68be5043c1369c59aff3bbc1e80,newly_executed
0.8,0.6125,0.01,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/be7c3df2cc5610f240427224097d40385820159b46dfa0c73eb72a5f750af212.npz,5539f915b6f42b6fb37cb716b912c9926f40b283e21427f6b744b7aa295ba324,be7c3df2cc5610f240427224097d40385820159b46dfa0c73eb72a5f750af212,newly_executed
0.8,0.6125,0.01,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/1f5f5880cfa41f0bf8cbf709eecee5cbfb11fc9b18626f2bbfa09f103a5ea69c.npz,0d221cac847b86a32f82f05a3c1ee4f9ca216b9e9faf37b076f56c2475243f8a,1f5f5880cfa41f0bf8cbf709eecee5cbfb11fc9b18626f2bbfa09f103a5ea69c,newly_executed
0.8,0.6125,0.01,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/31242db03abd6e4119e9a59ac2a00c97fc255ca3341d00d7a659c3ba5be95bd1.npz,a78eb46840ec889d2025bd34c1f441a6f609d9b2a3f898cb360757b12b2b1abc,31242db03abd6e4119e9a59ac2a00c97fc255ca3341d00d7a659c3ba5be95bd1,newly_executed
0.8,0.6125,0.05,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/c5139c31ccfefeeb6efae3e2d2bafb62c03598b2f629d1ec00aa10749096a28a.npz,ebcad081ee560cbe1499d0981f083f60b6cead007eb399219c0b05763bd0c65f,c5139c31ccfefeeb6efae3e2d2bafb62c03598b2f629d1ec00aa10749096a28a,newly_executed
0.8,0.6125,0.05,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/d84dfaa92dfb760b61bfdafe3cc95440292d46aec7b2144f03898e0234009844.npz,9409f4419b9df243486612daf517c7714c2678573056520f1d125e1a8ec920be,d84dfaa92dfb760b61bfdafe3cc95440292d46aec7b2144f03898e0234009844,newly_executed
0.8,0.6125,0.05,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/6210223b395aa900d1c1b3adcda18e712896ae2dc94b1964ff8b1e8fbc830859.npz,668d8bd30e5b7fc94e976e6829c163cb69dc82205e8fa50560f29de15532b5a5,6210223b395aa900d1c1b3adcda18e712896ae2dc94b1964ff8b1e8fbc830859,newly_executed
0.8,0.6125,0,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/c4f2277ef31519a4c13a74a34ff6bc85233a1c11816063a8e01c4971d8cdd829.npz,d51d96125fa6f70b68332965810dd255768d349badac222314e699c7328a0d51,c4f2277ef31519a4c13a74a34ff6bc85233a1c11816063a8e01c4971d8cdd829,newly_executed
0.8,0.6125,0,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/a2178ac1685fc94a5aeb9f38cabb3973798ab4d1b4fe13602ffc71f22f3172f8.npz,796b112b3d0d77cd635753ac9040d05e9ce480c297b08185b52ba02a183513ae,a2178ac1685fc94a5aeb9f38cabb3973798ab4d1b4fe13602ffc71f22f3172f8,newly_executed
0.8,0.6125,0,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/eb3e66339e6f2ae949a9f89b0b72d9aa7846ccd2c49f622f1d8ac653f572e215.npz,963f1814e952a95e6392d6f382d4ad0179560ec1a2f4e6a17d55b082b06de1e7,eb3e66339e6f2ae949a9f89b0b72d9aa7846ccd2c49f622f1d8ac653f572e215,newly_executed
0.8,0.6125,0.01,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/358c8007bfb74c54fade9b22e0d7eeede472b35ef1665073475c05ec8e34cba4.npz,8b3847ba4c157614b60ddaeea9a8b42c3eb6bd987a305b25792bb6c77547046c,358c8007bfb74c54fade9b22e0d7eeede472b35ef1665073475c05ec8e34cba4,newly_executed
0.8,0.6125,0.01,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/390f328cf0c8ac460dee15f8118f3226c3b1f678730005caf9b9b6fedd4def97.npz,280977de8c3d760d753d94fc11b0770b2a46968bc518980a062593818518a830,390f328cf0c8ac460dee15f8118f3226c3b1f678730005caf9b9b6fedd4def97,newly_executed
0.8,0.6125,0.01,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/06d9b9775c01458edf99eb09ac71f81908f54e3e187d1d8de13d92fd96f1e064.npz,f9432986dd2dd61b7c0882ea3a87eba32f78d0e2a914b4a8ca0ba34d329b9789,06d9b9775c01458edf99eb09ac71f81908f54e3e187d1d8de13d92fd96f1e064,newly_executed
0.8,0.6125,0.05,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/eb9d4264fdd8daaac99d60baaf20025175a48860800e4b5d4356838f5abc63e5.npz,454d570dd6a71668d1cced1185390cd739cbb51572abdeef4b1c78b8eee2f827,eb9d4264fdd8daaac99d60baaf20025175a48860800e4b5d4356838f5abc63e5,newly_executed
0.8,0.6125,0.05,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/5a8d102faf249031de60792a6b290451762dc118d221c4b6c7e039b07e3aeb45.npz,9a17a8499a066d196a823d5f90592d4953640b1b25c2e5b6669ec47d7041e96d,5a8d102faf249031de60792a6b290451762dc118d221c4b6c7e039b07e3aeb45,newly_executed
0.8,0.6125,0.05,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/fc4948b13e090051b935afd02b1e7463cc9f00262c7bef15c8657038f5d8efd6.npz,1155026ab020b00e32b167646f642a041ad74f7a56d07e73dc3350d0ba25e139,fc4948b13e090051b935afd02b1e7463cc9f00262c7bef15c8657038f5d8efd6,newly_executed
0.8,0.625,0,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/c04ff776234213765518cae53d3a8fb634bbf563c63c3da1e37c8f7776a37a62.npz,1a23923e41cf2f360b9906041a873200fadcedf9e7832da380da0d8ad5fc4e12,c04ff776234213765518cae53d3a8fb634bbf563c63c3da1e37c8f7776a37a62,historical_reused
0.8,0.625,0,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/9dbb7c93a53f3d4b9f6e05b1630ac4c7a4b7d71938d58b90975f2de3e3b4b68f.npz,2a760e28ef36850a0c928d29a5c0e3545b54daf80c6417332d9b431811331730,9dbb7c93a53f3d4b9f6e05b1630ac4c7a4b7d71938d58b90975f2de3e3b4b68f,historical_reused
0.8,0.625,0,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/2fe9a684d2cc58f3d5648d279056e7d62e539b05fa25296d351d1b1a123c63ea.npz,1f3fa412f00c01323cf753e7020b65ae6b4d5a32fcbf91f971da52b739c76e41,2fe9a684d2cc58f3d5648d279056e7d62e539b05fa25296d351d1b1a123c63ea,historical_reused
0.8,0.625,0.01,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/e6b25fe4ce8bf918c45a31dfd1330725e1fa1671f150da8bafce8e0722199a3d.npz,fdd1b54d626d2bda669c1f2ef4b19fd9573f6878f1e8e0c3c1b7720b30b82915,e6b25fe4ce8bf918c45a31dfd1330725e1fa1671f150da8bafce8e0722199a3d,historical_reused
0.8,0.625,0.01,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/5fd9b204267a04265ddbeee72d2d90dded3f5c714521dda0a0ec46e66e039a78.npz,621f43fd309800927c40b75d8db93080d8f308cef0a869f6f2c367727d38f6c8,5fd9b204267a04265ddbeee72d2d90dded3f5c714521dda0a0ec46e66e039a78,historical_reused
0.8,0.625,0.01,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/fffae8fa4c87f7c786526bc4f9f88cdf996b951f8d3b50be91ff84b84e7fcd0e.npz,91a78f654cb0a0f4b5c9713ad9f9efbffe080ddc3c4248ccc6bd972cfa432da0,fffae8fa4c87f7c786526bc4f9f88cdf996b951f8d3b50be91ff84b84e7fcd0e,historical_reused
0.8,0.625,0.05,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/7d6ca1cce1a408b65fcd578f38ae238004223c432066a7f4bb3b41c9e9cb0a01.npz,6b6903707887145f434880354588fbf70dfe556672f5a0f58b1b829d662fd5af,7d6ca1cce1a408b65fcd578f38ae238004223c432066a7f4bb3b41c9e9cb0a01,historical_reused
0.8,0.625,0.05,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/984ac6752b02a1217bf59b2908a933d151fecd7ceabb84c0845b4780690ef6b5.npz,b846975fb562bb44b30b6f241347ada5d817d52f922a9b93318814f681939559,984ac6752b02a1217bf59b2908a933d151fecd7ceabb84c0845b4780690ef6b5,historical_reused
0.8,0.625,0.05,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/633686b05d17011a34a9ac7ca58d05f6b80976ef2a9ad2928908429be2f0e601.npz,da1824c5a3c0bf2a0ee6920e6f6c35dcff9d7f66920e95e8aaede8e6e05577ca,633686b05d17011a34a9ac7ca58d05f6b80976ef2a9ad2928908429be2f0e601,historical_reused
0.8,0.625,0,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/f161dc8996348c735503f15bb99b73b17698f5c655f72fc0e8ce74766182fedd.npz,f5e1b428de182d778b52d6dbce7c75ad4b4c8df734e38e9bebca33cbc9e55bae,f161dc8996348c735503f15bb99b73b17698f5c655f72fc0e8ce74766182fedd,newly_executed
0.8,0.625,0,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/34cafde13c3637c3110fd8dd54a3ed9d6c328bd004244177586da6323e35b4ae.npz,7468d251c9e594642f6bf9f7d7be40c9b40bb5a042836ccb2dcd18a618c332c2,34cafde13c3637c3110fd8dd54a3ed9d6c328bd004244177586da6323e35b4ae,newly_executed
0.8,0.625,0,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/9d915f5ba4b883d000069bc319ed225fd5a257c480bd5545291598d1717ad90f.npz,50a5bc61fcd928ec2358d8c91dc33af834a451e8d54acf6923f49df413daacac,9d915f5ba4b883d000069bc319ed225fd5a257c480bd5545291598d1717ad90f,newly_executed
0.8,0.625,0.01,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/69140fea528d42f4633d0927b94a7590a9f804b5b24ce890dbd9ee5c7619c6fb.npz,7086d858beaa792fd2d639eee80bca71b8482566e9e85e8958b1a191b2ca1dd9,69140fea528d42f4633d0927b94a7590a9f804b5b24ce890dbd9ee5c7619c6fb,newly_executed
0.8,0.625,0.01,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/da64a02bc4a43cc118973bd015e1081ccc46aac6400d930b5763e134f11d505a.npz,56f45eebf8714efbecb5d0792e2bf4f76062feb8655d389e2156c6cdfa98446e,da64a02bc4a43cc118973bd015e1081ccc46aac6400d930b5763e134f11d505a,newly_executed
0.8,0.625,0.01,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/593fe99bfb951e0978be412b884d6ffac2a8c0dadc40432b450d17b9bc0e9ef6.npz,22b262218832d4f60f32b0b9c06dec5a2102aafff6756792131bafd34885fcb0,593fe99bfb951e0978be412b884d6ffac2a8c0dadc40432b450d17b9bc0e9ef6,newly_executed
0.8,0.625,0.05,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/8d7940214aa9720c4f95a0ef8df62ece8f96dc598fd1824c03f6cf2523e4a836.npz,94cf74fd95a39778e29be788d95bf62d3832f8306f48e4f48d6ce3a8b8e62fb9,8d7940214aa9720c4f95a0ef8df62ece8f96dc598fd1824c03f6cf2523e4a836,newly_executed
0.8,0.625,0.05,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/26ed5aad53e734b0be15d2234a89b06aef80dfe70d7016cac376ba82e1e676d7.npz,5019e9259c7e39da07ba83bf020ddd5f9b41609200115692df46038891b4bdac,26ed5aad53e734b0be15d2234a89b06aef80dfe70d7016cac376ba82e1e676d7,newly_executed
0.8,0.625,0.05,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/0f139e7e98a67e9816921aac6dc631f45050b024324ad32525c5a735521d5af6.npz,bf04d8890a51ad2d4b470872a60976fffc783ce109ff896c6fda43b9e0385785,0f139e7e98a67e9816921aac6dc631f45050b024324ad32525c5a735521d5af6,newly_executed
0.8,0.625,0,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/1a39a673ba2eb315376dc292d88b9128064c689a8c65cccd905cc9a793d0fff6.npz,cccba360d6cedab91b4cbd897126284fef04ffe639bf737685b974e4ec565479,1a39a673ba2eb315376dc292d88b9128064c689a8c65cccd905cc9a793d0fff6,newly_executed
0.8,0.625,0,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/0908d6d3fabd936118b1a36337bad9b100ed616e8e9dd6fafbcfbe1c73ee954b.npz,254efc70fecd2e5d586d23b33635d695051a2d3f27d400e6922bc02476c1491e,0908d6d3fabd936118b1a36337bad9b100ed616e8e9dd6fafbcfbe1c73ee954b,newly_executed
0.8,0.625,0,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/df3d9a91b6433157f861259496b2a7b4e02df5c22be44aa96b8f71a861c07b55.npz,1943889f436e387fb4534ec35b585c8b7cc7ea9df50ea8d838f8de00fb6269a6,df3d9a91b6433157f861259496b2a7b4e02df5c22be44aa96b8f71a861c07b55,newly_executed
0.8,0.625,0.01,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/776631f44f14501e5d80e037ba89a8eeece74d28d04a71fcb9aa5b8e870e71fe.npz,22f13b224a38f6634a6983ccae36dc23144a99888a8df67e8925fc889d688e4b,776631f44f14501e5d80e037ba89a8eeece74d28d04a71fcb9aa5b8e870e71fe,newly_executed
0.8,0.625,0.01,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/c51807e8adbde35c41dcc3f74ec08f27d6fd388b21718ad46ba9ff2332b25311.npz,68469745368d4dc3c1f7efe15749ae12fa242a0e205e16d127fbd73cefa821ff,c51807e8adbde35c41dcc3f74ec08f27d6fd388b21718ad46ba9ff2332b25311,newly_executed
0.8,0.625,0.01,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/9de41e033a323d42ef94b3732f7bfd913130f0ed38b5102e948ba519de076da2.npz,618a462476c963ba14ef30ee68d16e57248288334832ed0f47c429d71d152b6b,9de41e033a323d42ef94b3732f7bfd913130f0ed38b5102e948ba519de076da2,newly_executed
0.8,0.625,0.05,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/9dc2b50dba77682793f7fb6f4fd8c0f0247bb6f580b504387af5e42fc8694037.npz,bbfc73bae4b936450733e89485b5988bc5dbc8997543620a3ac772f94754cd18,9dc2b50dba77682793f7fb6f4fd8c0f0247bb6f580b504387af5e42fc8694037,newly_executed
0.8,0.625,0.05,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/271befb4d5d77ef0fb51a3555eee9f1f91546a39eb667e3ec6edef21e0983773.npz,bb36948eb0859de0b01452be6ae12e04fcaad22963343825611dad4af11d1e6f,271befb4d5d77ef0fb51a3555eee9f1f91546a39eb667e3ec6edef21e0983773,newly_executed
0.8,0.625,0.05,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/ea285ca3ba648eda878bf85c3755e3ea95a3ac098be6b146c3ed0e8c139dc680.npz,a4cd9ba493602671ca911fb60d9cd4147bdc7f0e265ad8a9e9681641bcacdac9,ea285ca3ba648eda878bf85c3755e3ea95a3ac098be6b146c3ed0e8c139dc680,newly_executed
0.8,0.6375,0,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/d2692cc47a4f7df47eadca1adc6cf72be6f4d90d5a1ab4756a21ad955b80972f.npz,53bd71a9e7d99a14b9149caa6c3ac8bd04776f3bb30a174d9ef590cb4b2e8cac,d2692cc47a4f7df47eadca1adc6cf72be6f4d90d5a1ab4756a21ad955b80972f,historical_reused
0.8,0.6375,0,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/f7a5ec2631c7cb2ee582cfed85e85aaa50253bfb0dc7df5a93025e57fffb5a98.npz,394e5437a4939a6d7032668920a9c908d51b444c9b6915087d2de5a2886d8a3c,f7a5ec2631c7cb2ee582cfed85e85aaa50253bfb0dc7df5a93025e57fffb5a98,historical_reused
0.8,0.6375,0,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/4d7b9dc50e23842604b9d728bc29ae0482aefbb0284a1871da5b501b1e73d18b.npz,4917c6f3726850f5777c98f8db8675c62ce145a3b19832cf1b29a706baedc440,4d7b9dc50e23842604b9d728bc29ae0482aefbb0284a1871da5b501b1e73d18b,historical_reused
0.8,0.6375,0.01,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/a4a9d71cdcfbbc9131fb7a4273f0d8b8f49f8e5e8afa1aa004ee22d9428d4205.npz,38a7820cf29a66482bf00ba82f9ec16320858368f49155b7a48f170916948182,a4a9d71cdcfbbc9131fb7a4273f0d8b8f49f8e5e8afa1aa004ee22d9428d4205,historical_reused
0.8,0.6375,0.01,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/c5785e7f4c768faccd3aa8b603a43b08e29679830954de8aa1c60979db3489d6.npz,4edc65c0109e21a33fbde410213a051627abb65d33e426440719597d36a19e4f,c5785e7f4c768faccd3aa8b603a43b08e29679830954de8aa1c60979db3489d6,historical_reused
0.8,0.6375,0.01,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/f06a94497870e58962f18a4a1da95e5469acc3351f7a852106380c89837f768c.npz,d685c849a9057efad3d8d187a5f885663bb450ca7556bbbabedfc69b0a6745c0,f06a94497870e58962f18a4a1da95e5469acc3351f7a852106380c89837f768c,historical_reused
0.8,0.6375,0.05,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/cef79b504d1ff249f3b50bd31444a778828369387ded1129fdaf929cc4f386ae.npz,201d558389616905dfb0599dd755cf63fcaae74f98168d888430e34ce97d53ba,cef79b504d1ff249f3b50bd31444a778828369387ded1129fdaf929cc4f386ae,historical_reused
0.8,0.6375,0.05,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/584033c71e6ffcc763e71f603ec83744df84a1041ea0d3b2b6225df02201c61f.npz,a0df51a6eb3211013bc6fff4ba65e4059d1539f059d4be1479910e46842b2978,584033c71e6ffcc763e71f603ec83744df84a1041ea0d3b2b6225df02201c61f,historical_reused
0.8,0.6375,0.05,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/231702aaa1dfad4dddfc9a7e4e45949103ebc2d039e7f903496a8fd77dc639de.npz,8108df6ae1848b64e7e29ebc96b3cb19e7edad70eccff331e2034070658af30e,231702aaa1dfad4dddfc9a7e4e45949103ebc2d039e7f903496a8fd77dc639de,historical_reused
0.8,0.6375,0,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/8b029d5080a4d122324770a21da447603de30c471a5f8ab00a36d29156450093.npz,84fd6902cb7922a03e39550530d1414193043fdc288577c4eb4268ed89b7120c,8b029d5080a4d122324770a21da447603de30c471a5f8ab00a36d29156450093,newly_executed
0.8,0.6375,0,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/097d29153a4b24f5560fa450ad9164ed26bbf1e5ee114b20c8d51842233169cb.npz,cdfba6c99fd403b5cbf0729c41302c5f738e11ae9bf3ff0d10ae12d99573e8cd,097d29153a4b24f5560fa450ad9164ed26bbf1e5ee114b20c8d51842233169cb,newly_executed
0.8,0.6375,0,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/25f294244f729fb08396e59cbe2999e369f68dc326178c516c259d42f77d129d.npz,2d6ca25161e3981c5467194fc433d188bc4df3c54175f3573f7e4939ed02efee,25f294244f729fb08396e59cbe2999e369f68dc326178c516c259d42f77d129d,newly_executed
0.8,0.6375,0.01,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/2360612a7e416ae22da36161f6bd4ce17b6d0c14c8f9bf382c581540c5c26c69.npz,e7dc8703af6fe3e38f1434005576f0de237ab136826fed4aa79cb41ff53a8a2c,2360612a7e416ae22da36161f6bd4ce17b6d0c14c8f9bf382c581540c5c26c69,newly_executed
0.8,0.6375,0.01,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/1b8cd08a1cdcc31ce64a3abac51941bc2b4a39a009e457b59770acbf35008642.npz,66c77c13d070c03496b9141b2cb496cd608240d61e9359407a34a77299c37ac2,1b8cd08a1cdcc31ce64a3abac51941bc2b4a39a009e457b59770acbf35008642,newly_executed
0.8,0.6375,0.01,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/260306c67508a3b9e2d76a2bd6225e06be63e3c3fa1699082da081f44e2487d5.npz,bdd0ea92e8f81f40f747573bee84fde1a518a02c082e7295f0ffed082cab8a42,260306c67508a3b9e2d76a2bd6225e06be63e3c3fa1699082da081f44e2487d5,newly_executed
0.8,0.6375,0.05,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/2fc1b76bdd2f9214dbaf3aa84294bb11db725cec90004ad35cb9e03205b172c7.npz,fc038cb141c76835614c6c6b3d1988210a16e211202ea21f2bfc2bb2972aabd9,2fc1b76bdd2f9214dbaf3aa84294bb11db725cec90004ad35cb9e03205b172c7,newly_executed
0.8,0.6375,0.05,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/cb104d3ec367c0ca04ac59d3a789e926d7b1a64f8e80e31c95c152942b1996d6.npz,45c95122a007e20d57a1afc710f68c1472f4caf4c9c19a50fcda1764223b9e58,cb104d3ec367c0ca04ac59d3a789e926d7b1a64f8e80e31c95c152942b1996d6,newly_executed
0.8,0.6375,0.05,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/7856a7da4e10e51a334ed0eaae35526bd100ccecb56c35c67467968cfc3c1180.npz,aa5c3049e06910e74e11a88a97ea74472cc419065dc902480b0cb2d15a82cfb1,7856a7da4e10e51a334ed0eaae35526bd100ccecb56c35c67467968cfc3c1180,newly_executed
0.8,0.6375,0,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/ced5f93124bb73cd58999cd1f52c6a8b9d2b9ca7423503bc332653780351ce85.npz,503105d6f9174ff2dc014c54c77624306a4255a7ea0a84cdea5c4976b17f9193,ced5f93124bb73cd58999cd1f52c6a8b9d2b9ca7423503bc332653780351ce85,newly_executed
0.8,0.6375,0,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/cdc2fc11c5d059abf5ec177a5b81d98bf3b635850c238f8be6c49c667c22e335.npz,d53ac6bdc7b02a545cc8ae1dd40c7d661b09be837061d23f88fdd28c075fc1d1,cdc2fc11c5d059abf5ec177a5b81d98bf3b635850c238f8be6c49c667c22e335,newly_executed
0.8,0.6375,0,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/674abdbf53b6dc53be06336eda8502035da36f595fe4ff35255811334d831330.npz,26aca7a3bdaf46e0343479f7f574da13371c420166d90dc9b8cdd43e8be1c79e,674abdbf53b6dc53be06336eda8502035da36f595fe4ff35255811334d831330,newly_executed
0.8,0.6375,0.01,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/2bf4a674fb466ede8308f6705c1912229cf37dc02b64d84b1522e2d8f7b94958.npz,a8579a7fbfecc6705da62b97d541dfbd28c3e21948b8e3c622f420969dc19ad9,2bf4a674fb466ede8308f6705c1912229cf37dc02b64d84b1522e2d8f7b94958,newly_executed
0.8,0.6375,0.01,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/d3f0602745c73135934237348d033be2bd5e11a0f8884b44f112844c30116240.npz,6aeb965a049dcbbce33240ca46b3130c0380bc20647fc8f258b14e46265375aa,d3f0602745c73135934237348d033be2bd5e11a0f8884b44f112844c30116240,newly_executed
0.8,0.6375,0.01,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/a57030e3a4aeee82baff139b916d6928407eb059d8ce95d76db6501ffa91318e.npz,ff6cc536a1059d7249a5f75a43302daf3f80874e19548d37838522a0476b5e5f,a57030e3a4aeee82baff139b916d6928407eb059d8ce95d76db6501ffa91318e,newly_executed
0.8,0.6375,0.05,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/5684d4a050fc520fcf12c6426508ac1ea8c2df3c16a95eae33a9aaa42bc3dc47.npz,f2f379de8cb54c166b0452214698aad648a87b2c4f4d9ddcb8f8c9f41c512194,5684d4a050fc520fcf12c6426508ac1ea8c2df3c16a95eae33a9aaa42bc3dc47,newly_executed
0.8,0.6375,0.05,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/237e691172954498e5b00f6e5c43bf14abf5699d9287d4365ae4f2696a8a1ddb.npz,aa4cbe1fc5386ae9730c486398a11bcc8b749854e4e31c06d2a61e5ffc6a24d6,237e691172954498e5b00f6e5c43bf14abf5699d9287d4365ae4f2696a8a1ddb,newly_executed
