window,chain,p,feature,stride,h,value,derivative
W1,W1/ascending/seed307,0.05,order,2,0.85,0.13149695200156397,-0.001108106478893145
W1,W1/ascending/seed307,0.05,order,2,0.875,0.13148704707609396,-0.0010823533830430776
W1,W1/ascending/seed307,0.05,order,2,0.9,0.13155106967071614,-0.0007912116572095229
W1,W1/ascending/seed307,0.05,order,2,0.925,0.13152660765895444,0.001226251244983434
W1,W1/ascending/seed307,0.05,order,2,0.95,0.131489757108467,-7.0183593643413644e-06
W1,W1/ascending/seed307,0.05,order,2,0.975,0.13152695857692262,0.00043871428017761005
W1,W1/ascending/seed307,0.05,order,2,1.0,0.13146782139445812,0.0008628079646455511
W1,W1/ascending/seed307,0.05,order,2,1.025,0.13148381817869037,0.0011287913565016794
W1,W1/ascending/seed307,0.05,order,2,1.05,0.13141138182663303,0.0030326581181414625
W1,W1/ascending/seed307,0.05,order,2,1.075,0.1313321852727833,0.0032734099313755927
W1,W1/ascending/seed307,0.05,order,2,1.1,0.13124771133006424,0.0015916028382969571
W1,W1/ascending/seed307,0.05,order,2,1.125,0.13125260513086845,0.0016620710177770448
W1,W1/ascending/seed307,0.05,order,2,1.15,0.13116460777917538,0.003687859677381944
W1,W1/ascending/seed307,0.05,order,2,1.175,0.13106821214699935,0.0020517539096971404
W1,W1/ascending/seed307,0.05,order,2,1.2,0.13106202008369053,0.001807227973138481
W1,W1/ascending/seed307,0.05,order,2,1.225,0.13097785074834242,0.003677217390007037
W1,W1/ascending/seed307,0.05,order,2,1.25,0.1308781592141902,0.004298105342173564
W1,W1/ascending/seed307,0.05,order,1,0.75,0.13133046627539038,-0.0006922754006764009
W1,W1/ascending/seed307,0.05,order,1,0.7625,0.1313385301507589,-0.0005979446582831116
W1,W1/ascending/seed307,0.05,order,1,0.775,0.13134541489184748,-0.0004978036700888921
W1,W1/ascending/seed307,0.05,order,1,0.7875,0.1313509752425111,-0.003285349215887301
W1,W1/ascending/seed307,0.05,order,1,0.8,0.13142754862224465,-0.0031825959623406064
W1,W1/ascending/seed307,0.05,order,1,0.8125,0.13143054014156963,-0.00016372519618546022
W1,W1/ascending/seed307,0.05,order,1,0.825,0.1314316417521493,-5.642299589236899e-05
W1,W1/ascending/seed307,0.05,order,1,0.8375,0.13143195071646693,-0.00261240997658696
W1,W1/ascending/seed307,0.05,order,1,0.85,0.13149695200156397,-0.00241028568714885
W1,W1/ascending/seed307,0.05,order,1,0.8625,0.13149220785864565,0.0003961970187997821
W1,W1/ascending/seed307,0.05,order,1,0.875,0.13148704707609396,0.0005143638439895071
W1,W1/ascending/seed307,0.05,order,1,0.8875,0.1314793487625459,-0.0025609037848868255
W1,W1/ascending/seed307,0.05,order,1,0.9,0.13155106967071614,-0.0022949261921807462
W1,W1/ascending/seed307,0.05,order,1,0.9125,0.13153672191735044,0.0009784804704686678
W1,W1/ascending/seed307,0.05,order,1,0.925,0.13152660765895444,0.0010979447095209593
W1,W1/ascending/seed307,0.05,order,1,0.9375,0.1315092732996124,0.001474022019497312
W1,W1/ascending/seed307,0.05,order,1,0.95,0.131489757108467,-0.001772641560925159
W1,W1/ascending/seed307,0.05,order,1,0.9625,0.13155358933863553,-0.0014880587382251065
W1,W1/ascending/seed307,0.05,order,1,0.975,0.13152695857692262,0.002245074960171678
W1,W1/ascending/seed307,0.05,order,1,0.9875,0.13149746246463126,0.0023654872985803266
W1,W1/ascending/seed307,0.05,order,1,1.0,0.13146782139445812,0.002428360250996242
W1,W1/ascending/seed307,0.05,order,1,1.0125,0.13143675345835634,-0.0006398713692901126
W1,W1/ascending/seed307,0.05,order,1,1.025,0.13148381817869037,-0.00034119284790801174
W1,W1/ascending/seed307,0.05,order,1,1.0375,0.13144528327955404,0.002897454082292583
W1,W1/ascending/seed307,0.05,order,1,1.05,0.13141138182663303,0.002909715808946167
W1,W1/ascending/seed307,0.05,order,1,1.0625,0.13137254038433038,0.0031678621539894536
W1,W1/ascending/seed307,0.05,order,1,1.075,0.1313321852727833,0.00328466293052454
W1,W1/ascending/seed307,0.05,order,1,1.0875,0.13129042381106729,0.0033789577087617317
W1,W1/ascending/seed307,0.05,order,1,1.1,0.13124771133006424,-0.00045820663140982987
W1,W1/ascending/seed307,0.05,order,1,1.1125,0.13130187897685253,-0.00019575203216870563
W1,W1/ascending/seed307,0.05,order,1,1.125,0.13125260513086845,0.0035957459515572054
W1,W1/ascending/seed307,0.05,order,1,1.1375,0.1312119853280636,0.0035198940677227952
W1,W1/ascending/seed307,0.05,order,1,1.15,0.13116460777917538,0.0038126155726159183
W1,W1/ascending/seed307,0.05,order,1,1.1625,0.1311166699387482,0.0038558252870419807
W1,W1/ascending/seed307,0.05,order,1,1.175,0.13106821214699935,6.374161495514841e-05
W1,W1/ascending/seed307,0.05,order,1,1.1875,0.13111507639837433,0.0002476825323531884
W1,W1/ascending/seed307,0.05,order,1,1.2,0.13106202008369053,0.004262492850937605
W1,W1/ascending/seed307,0.05,order,1,1.2125,0.13100851407710087,0.0033667734139237737
W1,W1/ascending/seed307,0.05,order,1,1.225,0.13097785074834242,0.0033678120160738345
W1,W1/ascending/seed307,0.05,order,1,1.2375,0.13092431877669905,0.003987661366089412
W1,W1/ascending/seed307,0.05,order,1,1.25,0.1308781592141902,0.003397868635328649
W1,W1/ascending/seed307,0.05,mx,4,0.75,0.02415737940566146,0.02641789708320308
W1,W1/ascending/seed307,0.05,mx,4,0.8,0.025551257641441134,0.029337232347984077
W1,W1/ascending/seed307,0.05,mx,4,0.85,0.027091102640459865,0.033818870531745926
W1,W1/ascending/seed307,0.05,mx,4,0.9,0.028933144694615734,0.03242056890534456
W1,W1/ascending/seed307,0.05,mx,4,0.95,0.030333159530994316,0.03498245295732627
W1,W1/ascending/seed307,0.05,mx,4,1.0,0.032431389990348364,0.04267895948451894
W1,W1/ascending/seed307,0.05,mx,4,1.05,0.03460105547944622,0.03755200088298283
W1,W1/ascending/seed307,0.05,mx,4,1.1,0.03618659007864665,0.03883730384757761
W1,W1/ascending/seed307,0.05,mx,4,1.15,0.03848478586420398,0.044755636325584935
W1,W1/ascending/seed307,0.05,mx,4,1.2,0.04066215371120513,0.03699688972070175
W1,W1/ascending/seed307,0.05,mx,4,1.25,0.04218447483627416,0.023895955282059678
W1,W1/ascending/seed307,0.05,mx,2,0.75,0.02415737940566146,0.007358346017522943
W1,W1/ascending/seed307,0.05,mx,2,0.775,0.024597828289825416,0.02787756471559344
W1,W1/ascending/seed307,0.05,mx,2,0.8,0.025551257641441134,0.029292180572298543
W1,W1/ascending/seed307,0.05,mx,2,0.825,0.026062437318440348,0.030796899980374826
W1,W1/ascending/seed307,0.05,mx,2,0.85,0.027091102640459865,0.032524903051731724
W1,W1/ascending/seed307,0.05,mx,2,0.875,0.027688682471026935,0.03684084108311736
W1,W1/ascending/seed307,0.05,mx,2,0.9,0.028933144694615734,0.03870246279956202
W1,W1/ascending/seed307,0.05,mx,2,0.925,0.029623805611005038,0.02800029672757165
W1,W1/ascending/seed307,0.05,mx,2,0.95,0.030333159530994316,0.04140425850652785
W1,W1/ascending/seed307,0.05,mx,2,0.975,0.03169401853633142,0.04196460918708089
W1,W1/ascending/seed307,0.05,mx,2,1.0,0.032431389990348364,0.042586120315777576
W1,W1/ascending/seed307,0.05,mx,2,1.025,0.0338233245521203,0.0433933097819571
W1,W1/ascending/seed307,0.05,mx,2,1.05,0.03460105547944622,0.031306082790593104
W1,W1/ascending/seed307,0.05,mx,2,1.075,0.03538862869164996,0.031710691984008554
W1,W1/ascending/seed307,0.05,mx,2,1.1,0.03618659007864665,0.045858059331075895
W1,W1/ascending/seed307,0.05,mx,2,1.125,0.037681531658203746,0.045963915711146774
W1,W1/ascending/seed307,0.05,mx,2,1.15,0.03848478586420398,0.031231553789697553
W1,W1/ascending/seed307,0.05,mx,2,1.175,0.039243109347688626,0.043547356940023096
W1,W1/ascending/seed307,0.05,mx,2,1.2,0.04066215371120513,0.04484937456337834
W1,W1/ascending/seed307,0.05,mx,2,1.225,0.041485578075857545,0.030446422501380632
W1,W1/ascending/seed307,0.05,mx,2,1.25,0.04218447483627416,0.025465318331948428
W1,W1/ascending/seed307,0.05,mx,1,0.75,0.02415737940566146,0.016948545189753528
W1,W1/ascending/seed307,0.05,mx,1,0.7625,0.024373420034138407,0.01761795536655819
W1,W1/ascending/seed307,0.05,mx,1,0.775,0.024597828289825416,0.018303118389819573
W1,W1/ascending/seed307,0.05,mx,1,0.7875,0.024830997993883896,0.038137174064628465
W1,W1/ascending/seed307,0.05,mx,1,0.8,0.025551257641441134,0.038853749820896955
W1,W1/ascending/seed307,0.05,mx,1,0.8125,0.025802341739406327,0.02044718707996873
W1,W1/ascending/seed307,0.05,mx,1,0.825,0.026062437318440348,0.02158484360008095
W1,W1/ascending/seed307,0.05,mx,1,0.8375,0.02634196282940835,0.0411466128807807
W1,W1/ascending/seed307,0.05,mx,1,0.85,0.027091102640459865,0.04147015965671774
W1,W1/ascending/seed307,0.05,mx,1,0.8625,0.027378716820826286,0.02390319322268253
W1,W1/ascending/seed307,0.05,mx,1,0.875,0.027688682471026935,0.0251152896902731
W1,W1/ascending/seed307,0.05,mx,1,0.8875,0.02800659906308311,0.04977848894355197
W1,W1/ascending/seed307,0.05,mx,1,0.9,0.028933144694615734,0.04990233462819882
W1,W1/ascending/seed307,0.05,mx,1,0.9125,0.02925415742878809,0.027626436655572295
W1,W1/ascending/seed307,0.05,mx,1,0.925,0.029623805611005038,0.028761910063775042
W1,W1/ascending/seed307,0.05,mx,1,0.9375,0.029973205180382472,0.028374156799571226
W1,W1/ascending/seed307,0.05,mx,1,0.95,0.030333159530994316,0.054587509806244494
W1,W1/ascending/seed307,0.05,mx,1,0.9625,0.03133789292553859,0.05443436021348402
W1,W1/ascending/seed307,0.05,mx,1,0.975,0.03169401853633142,0.028637143335992432
W1,W1/ascending/seed307,0.05,mx,1,0.9875,0.0320538215089384,0.02949485816067776
W1,W1/ascending/seed307,0.05,mx,1,1.0,0.032431389990348364,0.030590664861408268
W1,W1/ascending/seed307,0.05,mx,1,1.0125,0.03281858813047361,0.05567738247087761
W1,W1/ascending/seed307,0.05,mx,1,1.025,0.0338233245521203,0.05494659077715358
W1,W1/ascending/seed307,0.05,mx,1,1.0375,0.034192252899902444,0.031109237093036368
W1,W1/ascending/seed307,0.05,mx,1,1.05,0.03460105547944622,0.032052794033220255
W1,W1/ascending/seed307,0.05,mx,1,1.0625,0.03499357275073295,0.03150292848814962
W1,W1/ascending/seed307,0.05,mx,1,1.075,0.03538862869164996,0.0316974002802628
W1,W1/ascending/seed307,0.05,mx,1,1.0875,0.03578600775773951,0.03191845547986749
W1,W1/ascending/seed307,0.05,mx,1,1.1,0.03618659007864665,0.06135638949175726
W1,W1/ascending/seed307,0.05,mx,1,1.1125,0.03731991749503344,0.05979766318228408
W1,W1/ascending/seed307,0.05,mx,1,1.125,0.037681531658203746,0.03133348528009128
W1,W1/ascending/seed307,0.05,mx,1,1.1375,0.03810325462703572,0.03213016824000947
W1,W1/ascending/seed307,0.05,mx,1,1.15,0.03848478586420398,0.030472859674624875
W1,W1/ascending/seed307,0.05,mx,1,1.1625,0.038865076118901346,0.030332939339385634
W1,W1/ascending/seed307,0.05,mx,1,1.175,0.039243109347688626,0.05838508175412205
W1,W1/ascending/seed307,0.05,mx,1,1.1875,0.04032470316275439,0.05676177454066034
W1,W1/ascending/seed307,0.05,mx,1,1.2,0.04066215371120513,0.026758365957194608
W1,W1/ascending/seed307,0.05,mx,1,1.2125,0.040993662311684255,0.032936974586096346
W1,W1/ascending/seed307,0.05,mx,1,1.225,0.041485578075857545,0.03262303572143033
W1,W1/ascending/seed307,0.05,mx,1,1.2375,0.041809238204720024,0.027955870416664697
W1,W1/ascending/seed307,0.05,mx,1,1.25,0.04218447483627416,0.03208199063199668
W1,W1/descending/seed307,0,order,4,0.75,0.8318128046910727,0.6553388805781095
W1,W1/descending/seed307,0,order,4,0.8,0.7955055392881456,0.7969517355389675
W1,W1/descending/seed307,0,order,4,0.85,0.7521176311371759,0.8627084139140893
W1,W1/descending/seed307,0,order,4,0.9,0.7092346978967368,0.9090101955750036
W1,W1/descending/seed307,0,order,4,0.95,0.6612166115796754,0.9490500326282572
W1,W1/descending/seed307,0,order,4,1.0,0.6143296946339112,0.9318092399146858
W1,W1/descending/seed307,0,order,4,1.05,0.5680356875882067,0.8998889498603049
W1,W1/descending/seed307,0,order,4,1.1,0.5243407996478806,0.8348421895879481
W1,W1/descending/seed307,0,order,4,1.15,0.48455146862941195,0.7514981401530489
W1,W1/descending/seed307,0,order,4,1.2,0.44919098563257576,0.6632763975556744
W1,W1/descending/seed307,0,order,4,1.25,0.4182238288738445,0.5754098727935748
W1,W1/descending/seed307,0,order,2,0.75,0.8318128046910727,0.7434828079051545
W1,W1/descending/seed307,0,order,2,0.775,0.8134424532415265,0.7261453080585394
W1,W1/descending/seed307,0,order,2,0.8,0.7955055392881456,0.8266668163871351
W1,W1/descending/seed307,0,order,2,0.825,0.77210911242217,0.8677581630193938
W1,W1/descending/seed307,0,order,2,0.85,0.7521176311371759,0.819356014521281
W1,W1/descending/seed307,0,order,2,0.875,0.7311413116961059,0.8576586648087812
W1,W1/descending/seed307,0,order,2,0.9,0.7092346978967368,0.8921941804048306
W1,W1/descending/seed307,0,order,2,0.925,0.6865316026758643,0.9603617263412332
W1,W1/descending/seed307,0,order,2,0.95,0.6612166115796754,0.973933476123884
W1,W1/descending/seed307,0,order,2,0.975,0.6378349288696701,0.9377383389152829
W1,W1/descending/seed307,0,order,2,1.0,0.6143296946339112,0.937275523705722
W1,W1/descending/seed307,0,order,2,1.025,0.5909711526843842,0.9258801409140904
W1,W1/descending/seed307,0,order,2,1.05,0.5680356875882067,0.9041734533378936
W1,W1/descending/seed307,0,order,2,1.075,0.5457624800174894,0.8738977588065211
W1,W1/descending/seed307,0,order,2,1.1,0.5243407996478806,0.8370385788649983
W1,W1/descending/seed307,0,order,2,1.125,0.5039105510742394,0.7957866203693751
W1,W1/descending/seed307,0,order,2,1.15,0.48455146862941195,0.7520292298190316
W1,W1/descending/seed307,0,order,2,1.175,0.4663090895832878,0.7072096599367228
W1,W1/descending/seed307,0,order,2,1.2,0.44919098563257576,0.6626735478331618
W1,W1/descending/seed307,0,order,2,1.225,0.43317541219162975,0.6193431351746259
W1,W1/descending/seed307,0,order,2,1.25,0.4182238288738445,0.5767835302482034
W1,W1/descending/seed307,0,order,1,0.75,0.8318128046910727,0.5714365984616663
W1,W1/descending/seed307,0,order,1,0.7625,0.8236487380883007,0.7348140579818434
W1,W1/descending/seed307,0,order,1,0.775,0.8134424532415265,0.7608711939893311
W1,W1/descending/seed307,0,order,1,0.7875,0.8046269582385674,0.7174765581352425
W1,W1/descending/seed307,0,order,1,0.8,0.7955055392881456,0.742107755453393
W1,W1/descending/seed307,0,order,1,0.8125,0.7860742643522327,0.9358570746390313
W1,W1/descending/seed307,0,order,1,0.825,0.77210911242217,0.9534866422279933
W1,W1/descending/seed307,0,order,1,0.8375,0.762237098296533,0.7996592513997633
W1,W1/descending/seed307,0,order,1,0.85,0.7521176311371759,0.8194677716438221
W1,W1/descending/seed307,0,order,1,0.8625,0.7417504040054375,0.8390527776427987
W1,W1/descending/seed307,0,order,1,0.875,0.7311413116961059,0.8582111760823246
W1,W1/descending/seed307,0,order,1,0.8875,0.7202951246033794,0.8762645519747636
W1,W1/descending/seed307,0,order,1,0.9,0.7092346978967368,0.8931821682156453
W1,W1/descending/seed307,0,order,1,0.9125,0.6979655703979882,0.9081238088348975
W1,W1/descending/seed307,0,order,1,0.925,0.6865316026758643,1.0075626171345178
W1,W1/descending/seed307,0,order,1,0.9375,0.6727765049696253,1.0125996438475617
W1,W1/descending/seed307,0,order,1,0.95,0.6612166115796754,0.9287337571247498
W1,W1/descending/seed307,0,order,1,0.9625,0.6495581610415065,0.9352673084002099
W1,W1/descending/seed307,0,order,1,0.975,0.6378349288696701,0.9391214358294668
W1,W1/descending/seed307,0,order,1,0.9875,0.6260801251457698,0.9402093694303524
W1,W1/descending/seed307,0,order,1,1.0,0.6143296946339112,0.9388056989460374
W1,W1/descending/seed307,0,order,1,1.0125,0.602609982672119,0.9343416779810845
W1,W1/descending/seed307,0,order,1,1.025,0.5909711526843842,0.9269681619546866
W1,W1/descending/seed307,0,order,1,1.0375,0.5794357786232517,0.9174186038470964
W1,W1/descending/seed307,0,order,1,1.05,0.5680356875882067,0.9053186198694689
W1,W1/descending/seed307,0,order,1,1.0625,0.556802813126515,0.8909283028286943
W1,W1/descending/seed307,0,order,1,1.075,0.5457624800174894,0.8746118828625953
W1,W1/descending/seed307,0,order,1,1.0875,0.5349375160549502,0.8568672147843479
W1,W1/descending/seed307,0,order,1,1.1,0.5243407996478806,0.8377682164237683
W1,W1/descending/seed307,0,order,1,1.1125,0.5139933106443559,0.8172099429456487
W1,W1/descending/seed307,0,order,1,1.125,0.5039105510742394,0.796022672237271
W1,W1/descending/seed307,0,order,1,1.1375,0.4940927438384242,0.7743632977931014
W1,W1/descending/seed307,0,order,1,1.15,0.48455146862941195,0.752133013416465
W1,W1/descending/seed307,0,order,1,1.1625,0.4752894185030125,0.7296951618449619
W1,W1/descending/seed307,0,order,1,1.175,0.4663090895832878,0.7071827841995564
W1,W1/descending/seed307,0,order,1,1.1875,0.45760984889802364,0.6847241580284837
W1,W1/descending/seed307,0,order,1,1.2,0.44919098563257576,0.6625383053049951
W1,W1/descending/seed307,0,order,1,1.2125,0.44104639126539885,0.6406229376378398
W1,W1/descending/seed307,0,order,1,1.225,0.43317541219162975,0.6190712707957466
W1,W1/descending/seed307,0,order,1,1.2375,0.4255696094955051,0.598063332711412
W1,W1/descending/seed307,0,order,1,1.25,0.4182238288738445,0.5772615667542951
W1,W1/descending/seed307,0,mx,4,0.75,0.4268100286955672,0.8101149245025798
W1,W1/descending/seed307,0,mx,4,0.8,0.46882196874847437,0.8703626776137101
W1,W1/descending/seed307,0,mx,4,0.85,0.5138462964569381,0.8783354748410463
W1,W1/descending/seed307,0,mx,4,0.9,0.556655516232579,0.8695953693930578
W1,W1/descending/seed307,0,mx,4,0.95,0.6008058333962438,0.8571017887614936
W1,W1/descending/seed307,0,mx,4,1.0,0.6423656951087285,0.8048054475800921
W1,W1/descending/seed307,0,mx,4,1.05,0.6812863781542531,0.7410959240347745
W1,W1/descending/seed307,0,mx,4,1.1,0.716475287512206,0.6616664390371767
W1,W1/descending/seed307,0,mx,4,1.15,0.7474530220579708,0.5780547576941721
W1,W1/descending/seed307,0,mx,4,1.2,0.774280763281623,0.4987175933542414
W1,W1/descending/seed307,0,mx,4,1.25,0.797324781393395,0.42304313111663916
W1,W1/descending/seed307,0,mx,2,0.75,0.4268100286955672,0.8787888750998505
W1,W1/descending/seed307,0,mx,2,0.775,0.4482978746475421,0.8402388010581419
W1,W1/descending/seed307,0,mx,2,0.8,0.46882196874847437,0.8902353076938336
W1,W1/descending/seed307,0,mx,2,0.825,0.4928096400322339,0.9004865541692784
W1,W1/descending/seed307,0,mx,2,0.85,0.5138462964569381,0.8469193502926924
W1,W1/descending/seed307,0,mx,2,0.875,0.5351556075468685,0.8561843955128161
W1,W1/descending/seed307,0,mx,2,0.9,0.556655516232579,0.8611620284874242
W1,W1/descending/seed307,0,mx,2,0.925,0.5782137089712398,0.8830063432732942
W1,W1/descending/seed307,0,mx,2,0.95,0.6008058333962438,0.8723686497482444
W1,W1/descending/seed307,0,mx,2,0.975,0.6218321414586518,0.8311972342496929
W1,W1/descending/seed307,0,mx,2,1.0,0.6423656951087285,0.8081067343798995
W1,W1/descending/seed307,0,mx,2,1.025,0.6622374781776469,0.7784136609104895
W1,W1/descending/seed307,0,mx,2,1.05,0.6812863781542531,0.7430827296492701
W1,W1/descending/seed307,0,mx,2,1.075,0.6993916146601105,0.7037781871590578
W1,W1/descending/seed307,0,mx,2,1.1,0.716475287512206,0.6620907023617004
W1,W1/descending/seed307,0,mx,2,1.125,0.7324961497781955,0.6195546909152974
W1,W1/descending/seed307,0,mx,2,1.15,0.7474530220579708,0.5774318149120514
W1,W1/descending/seed307,0,mx,2,1.175,0.7613677405237982,0.5365548244730434
W1,W1/descending/seed307,0,mx,2,1.2,0.774280763281623,0.497563950408324
W1,W1/descending/seed307,0,mx,2,1.225,0.7862459380442144,0.46088036223544115
W1,W1/descending/seed307,0,mx,2,1.25,0.797324781393395,0.4254271056990149
W1,W1/descending/seed307,0,mx,1,0.75,0.4268100286955672,0.7232017762116207
W1,W1/descending/seed307,0,mx,1,0.7625,0.43670200128488357,0.8595138380789926
W1,W1/descending/seed307,0,mx,1,0.775,0.4482978746475421,0.8717804479627276
W1,W1/descending/seed307,0,mx,1,0.7875,0.45849651248395185,0.8209637640372911
W1,W1/descending/seed307,0,mx,1,0.8,0.46882196874847437,0.8311663691475992
W1,W1/descending/seed307,0,mx,1,0.8125,0.4792756717126418,0.9595068513503833
W1,W1/descending/seed307,0,mx,1,0.825,0.4928096400322339,0.9606209045426652
W1,W1/descending/seed307,0,mx,1,0.8375,0.5032911943262084,0.8414662569881664
W1,W1/descending/seed307,0,mx,1,0.85,0.5138462964569381,0.8471891087816985
W1,W1/descending/seed307,0,mx,1,0.8625,0.5244709220457509,0.8523724435972149
W1,W1/descending/seed307,0,mx,1,0.875,0.5351556075468685,0.8567862651669635
W1,W1/descending/seed307,0,mx,1,0.8875,0.5458905786749249,0.8599963474284209
W1,W1/descending/seed307,0,mx,1,0.9,0.556655516232579,0.8620087207786753
W1,W1/descending/seed307,0,mx,1,0.9125,0.5674407966943917,0.8623277095464275
W1,W1/descending/seed307,0,mx,1,0.925,0.5782137089712398,0.9086888664672514
W1,W1/descending/seed307,0,mx,1,0.9375,0.5901580183560731,0.9036849770001645
W1,W1/descending/seed307,0,mx,1,0.95,0.6008058333962438,0.848459684792978
W1,W1/descending/seed307,0,mx,1,0.9625,0.6113695104758976,0.8410523224963207
W1,W1/descending/seed307,0,mx,1,0.975,0.6218321414586518,0.8321206987475058
